Record Length,Analog:122800
Sample Interval,CH1:0.0000199999995
Vertical Units,CH1:V,,,
Vertical Scale,CH1:0.10,,,
Vertical Offset,CH1:0.00,,,
Horizontal Units,us,,,
Horizontal Scale,200000.0000000000,,,
Model Number,T3DSO1102 ,,,
Serial Number,T0101C21230350,,,
Software Version,1.3.26,,,
Source,CH1
Second,Volt
 0.34400000000,0.00
 0.34402000000,0.00
 0.34404000000,-0.00400
 0.34406000000,-0.00400
 0.34408000000,0.00
 0.34410000000,-0.00400
 0.34412000000,0.00
 0.34414000000,0.00
 0.34416000000,0.00
 0.34418000000,0.00
 0.34420000000,0.00
 0.34422000000,0.00
 0.34424000000,0.00
 0.34426000000,0.00
 0.34428000000,-0.00400
 0.34430000000,0.00
 0.34432000000,0.00
 0.34434000000,0.00
 0.34436000000,0.00
 0.34438000000,-0.00400
 0.34440000000,0.00
 0.34442000000,-0.00400
 0.34444000000,-0.00400
 0.34446000000,0.00400
 0.34448000000,0.00
 0.34450000000,0.00
 0.34452000000,0.00
 0.34454000000,0.00
 0.34456000000,0.00
 0.34458000000,-0.00400
 0.34460000000,0.00
 0.34462000000,0.00
 0.34464000000,0.00
 0.34466000000,0.00
 0.34468000000,0.00
 0.34470000000,0.00
 0.34472000000,-0.00400
 0.34474000000,0.00
 0.34476000000,0.00
 0.34478000000,0.00
 0.34480000000,-0.00400
 0.34482000000,0.00
 0.34484000000,0.00
 0.34486000000,0.00400
 0.34488000000,0.00
 0.34490000000,0.00
 0.34492000000,0.00
 0.34494000000,0.00
 0.34496000000,0.00
 0.34498000000,0.00
 0.34500000000,0.00
 0.34502000000,0.00
 0.34504000000,0.00
 0.34506000000,0.00
 0.34508000000,0.00
 0.34510000000,0.00
 0.34512000000,0.00
 0.34514000000,0.00
 0.34516000000,0.00
 0.34518000000,0.00
 0.34520000000,-0.00400
 0.34522000000,0.00
 0.34524000000,0.00
 0.34526000000,0.00
 0.34528000000,0.00400
 0.34530000000,0.00
 0.34532000000,0.00
 0.34534000000,-0.00400
 0.34536000000,0.00400
 0.34538000000,0.00
 0.34540000000,0.00
 0.34542000000,0.00
 0.34544000000,0.00
 0.34546000000,0.00
 0.34548000000,0.00
 0.34550000000,0.00400
 0.34552000000,-0.00400
 0.34554000000,0.00
 0.34556000000,0.00
 0.34558000000,0.00400
 0.34560000000,0.00
 0.34562000000,-0.00400
 0.34564000000,-0.00400
 0.34566000000,0.00
 0.34568000000,0.00
 0.34570000000,-0.00400
 0.34572000000,0.00
 0.34574000000,-0.00400
 0.34576000000,0.00
 0.34578000000,-0.00400
 0.34580000000,-0.00400
 0.34582000000,-0.00400
 0.34584000000,0.00
 0.34586000000,0.00
 0.34588000000,0.00
 0.34590000000,-0.00400
 0.34592000000,0.00
 0.34594000000,0.00400
 0.34596000000,0.00
 0.34598000000,-0.00400
 0.34600000000,0.00
 0.34602000000,0.00
 0.34604000000,0.00
 0.34606000000,0.00
 0.34608000000,-0.00400
 0.34610000000,0.00
 0.34612000000,-0.00400
 0.34614000000,0.00
 0.34616000000,-0.00400
 0.34618000000,0.00
 0.34620000000,-0.00400
 0.34622000000,0.00
 0.34624000000,0.00
 0.34626000000,0.00
 0.34628000000,0.00
 0.34630000000,-0.00400
 0.34632000000,0.00
 0.34634000000,-0.00400
 0.34636000000,0.00
 0.34638000000,-0.00400
 0.34640000000,-0.00400
 0.34642000000,-0.00400
 0.34644000000,0.00
 0.34646000000,-0.00400
 0.34648000000,0.00
 0.34650000000,-0.00400
 0.34652000000,-0.00400
 0.34654000000,-0.00400
 0.34656000000,-0.00400
 0.34658000000,-0.00400
 0.34660000000,0.00
 0.34662000000,-0.00400
 0.34664000000,0.00
 0.34666000000,-0.00400
 0.34668000000,-0.00800
 0.34670000000,0.00
 0.34672000000,0.00
 0.34674000000,-0.00400
 0.34676000000,-0.00400
 0.34678000000,-0.00400
 0.34680000000,-0.00400
 0.34682000000,0.00
 0.34684000000,0.00
 0.34686000000,-0.00400
 0.34688000000,0.00
 0.34690000000,0.00
 0.34692000000,0.00
 0.34694000000,-0.00400
 0.34696000000,-0.00400
 0.34698000000,-0.00400
 0.34700000000,-0.00400
 0.34702000000,-0.00400
 0.34704000000,0.00
 0.34706000000,0.00
 0.34708000000,-0.00400
 0.34710000000,-0.00800
 0.34712000000,-0.00400
 0.34714000000,-0.00400
 0.34716000000,-0.00800
 0.34718000000,-0.00400
 0.34720000000,-0.00400
 0.34722000000,-0.00800
 0.34724000000,-0.00400
 0.34726000000,0.00
 0.34728000000,-0.00800
 0.34730000000,-0.00400
 0.34732000000,0.00
 0.34734000000,-0.00800
 0.34736000000,-0.00400
 0.34738000000,-0.00400
 0.34740000000,-0.00400
 0.34742000000,-0.00400
 0.34744000000,0.00
 0.34746000000,-0.00800
 0.34748000000,-0.00400
 0.34750000000,-0.00400
 0.34752000000,0.00
 0.34754000000,-0.00400
 0.34756000000,0.00
 0.34758000000,-0.00400
 0.34760000000,-0.00400
 0.34762000000,0.00
 0.34764000000,-0.00400
 0.34766000000,0.00
 0.34768000000,-0.00400
 0.34770000000,-0.00400
 0.34772000000,-0.00400
 0.34774000000,-0.00400
 0.34776000000,-0.00400
 0.34778000000,-0.00400
 0.34780000000,0.00
 0.34782000000,-0.00800
 0.34784000000,-0.00400
 0.34786000000,-0.00400
 0.34788000000,-0.00400
 0.34790000000,-0.00400
 0.34792000000,0.00
 0.34794000000,-0.00400
 0.34796000000,-0.00400
 0.34798000000,-0.00400
 0.34800000000,-0.00400
 0.34802000000,-0.00400
 0.34804000000,-0.00400
 0.34806000000,-0.00400
 0.34808000000,0.00
 0.34810000000,-0.00400
 0.34812000000,-0.00400
 0.34814000000,-0.00400
 0.34816000000,-0.00400
 0.34818000000,0.00
 0.34820000000,-0.00400
 0.34822000000,-0.00400
 0.34824000000,-0.00400
 0.34826000000,-0.00400
 0.34828000000,-0.00400
 0.34830000000,-0.00400
 0.34832000000,-0.00400
 0.34834000000,-0.00400
 0.34836000000,-0.00400
 0.34838000000,-0.00400
 0.34840000000,-0.00400
 0.34842000000,-0.00400
 0.34844000000,-0.00400
 0.34846000000,-0.00400
 0.34848000000,-0.00400
 0.34850000000,-0.00400
 0.34852000000,0.00
 0.34854000000,-0.00800
 0.34856000000,-0.00400
 0.34858000000,-0.00800
 0.34860000000,-0.00400
 0.34862000000,-0.00800
 0.34864000000,0.00
 0.34866000000,0.00
 0.34868000000,-0.00400
 0.34870000000,-0.00400
 0.34872000000,-0.00400
 0.34874000000,0.00
 0.34876000000,0.00
 0.34878000000,-0.00800
 0.34880000000,0.00
 0.34882000000,-0.00800
 0.34884000000,0.00
 0.34886000000,-0.00400
 0.34888000000,-0.00400
 0.34890000000,-0.00400
