Record Length,Analog:70000
Sample Interval,CH1:0.0000004000000 CH2:0.0000004000000
Vertical Units,CH1:V CH2:V,,,
Vertical Scale,CH1:1.00 CH2:1.00,,,
Vertical Offset,CH1:0.00 CH2:0.00,,,
Horizontal Units,us,,,
Horizontal Scale,2000.0000000000,,,
Model Number,T3DSO1102 ,,,
Serial Number,T0101C21230350,,,
Software Version,1.3.26,,,
Source,CH1,CH2
Second,Volt,Volt
 0.00004320000,-2.48000,0.04000
 0.00004360000,-2.52000,0.04000
 0.00004400000,-2.48000,0.08000
 0.00004440000,-2.48000,0.04000
 0.00004480000,-2.48000,0.08000
 0.00004520000,-2.48000,0.04000
 0.00004560000,-2.48000,0.04000
 0.00004600000,-2.52000,0.00
 0.00004640000,-2.52000,0.04000
 0.00004680000,-2.48000,0.08000
 0.00004720000,-2.48000,0.04000
 0.00004760000,-2.48000,0.08000
 0.00004800000,-2.48000,0.04000
 0.00004840000,-2.52000,0.04000
 0.00004880000,-2.48000,0.04000
 0.00004920000,-2.48000,0.04000
 0.00004960000,-2.48000,0.04000
 0.00005000000,-2.44000,0.08000
 0.00005040000,-2.52000,0.04000
 0.00005080000,-2.48000,0.04000
 0.00005120000,-2.48000,0.04000
 0.00005160000,-2.48000,0.04000
 0.00005200000,-2.52000,0.04000
 0.00005240000,-2.48000,0.08000
 0.00005280000,-2.48000,0.08000
 0.00005320000,-2.48000,0.04000
 0.00005360000,-2.52000,0.04000
 0.00005400000,-2.48000,0.04000
 0.00005440000,-2.48000,0.04000
 0.00005480000,-2.48000,0.00
 0.00005520000,-2.48000,0.04000
 0.00005560000,-2.48000,0.04000
 0.00005600000,-2.48000,0.04000
 0.00005640000,-2.48000,0.04000
 0.00005680000,-2.48000,0.08000
 0.00005720000,-2.48000,0.04000
 0.00005760000,-2.48000,0.00
 0.00005800000,-2.48000,0.08000
 0.00005840000,-2.48000,0.04000
 0.00005880000,-2.48000,0.04000
 0.00005920000,-2.48000,0.04000
 0.00005960000,-2.52000,0.04000
 0.00006000000,-2.52000,0.04000
 0.00006040000,-2.52000,0.04000
 0.00006080000,-2.48000,0.04000
 0.00006120000,-2.48000,0.04000
 0.00006160000,-2.48000,0.00
 0.00006200000,-2.52000,0.04000
 0.00006240000,-2.52000,0.04000
 0.00006280000,-2.48000,0.04000
 0.00006320000,-2.48000,0.04000
 0.00006360000,-2.48000,0.04000
 0.00006400000,-2.52000,0.04000
 0.00006440000,-2.48000,0.00
 0.00006480000,-2.48000,0.04000
 0.00006520000,-2.48000,0.04000
 0.00006560000,-2.48000,0.04000
 0.00006600000,-2.48000,0.04000
 0.00006640000,-2.52000,0.00
 0.00006680000,-2.44000,0.04000
 0.00006720000,-2.48000,0.04000
 0.00006760000,-2.44000,0.04000
 0.00006800000,-2.48000,0.08000
 0.00006840000,-2.48000,0.04000
 0.00006880000,-2.44000,0.04000
 0.00006920000,-2.44000,0.04000
 0.00006960000,-2.52000,0.04000
 0.00007000000,-2.44000,0.04000
 0.00007040000,-2.44000,0.04000
 0.00007080000,-2.48000,0.04000
 0.00007120000,-2.52000,0.08000
 0.00007160000,-2.48000,0.04000
 0.00007200000,-2.48000,0.04000
 0.00007240000,-2.48000,0.04000
 0.00007280000,-2.48000,0.00
 0.00007320000,-2.48000,0.08000
 0.00007360000,-2.48000,0.04000
 0.00007400000,-2.48000,0.08000
 0.00007440000,-2.52000,0.04000
 0.00007480000,-2.48000,0.04000
 0.00007520000,-2.48000,0.08000
 0.00007560000,-2.48000,0.04000
 0.00007600000,-2.44000,0.08000
 0.00007640000,-2.52000,0.04000
 0.00007680000,-2.48000,0.04000
 0.00007720000,-2.52000,0.04000
 0.00007760000,-2.44000,0.04000
 0.00007800000,-2.44000,0.04000
 0.00007840000,-2.48000,0.04000
 0.00007880000,-2.48000,0.00
 0.00007920000,-2.48000,0.04000
 0.00007960000,-2.48000,0.00
 0.00008000000,-2.44000,0.04000
 0.00008040000,-2.48000,0.00
 0.00008080000,-2.48000,0.08000
 0.00008120000,-2.48000,0.04000
 0.00008160000,-2.48000,0.04000
 0.00008200000,-2.44000,0.00
 0.00008240000,-2.44000,0.04000
 0.00008280000,-2.44000,0.04000
 0.00008320000,-2.48000,0.00
 0.00008360000,-2.48000,0.08000
 0.00008400000,-2.48000,0.00
 0.00008440000,-2.48000,0.04000
 0.00008480000,-2.48000,0.04000
 0.00008520000,-2.48000,0.00
 0.00008560000,-2.52000,0.04000
 0.00008600000,-2.48000,0.04000
 0.00008640000,-2.52000,0.08000
 0.00008680000,-2.48000,0.04000
 0.00008720000,-2.44000,0.04000
 0.00008760000,-2.52000,0.04000
 0.00008800000,-2.48000,0.08000
 0.00008840000,-2.48000,0.04000
 0.00008880000,-2.52000,0.04000
 0.00008920000,-2.48000,0.04000
 0.00008960000,-2.48000,0.04000
 0.00009000000,-2.52000,0.04000
 0.00009040000,-2.52000,0.08000
 0.00009080000,-2.48000,0.04000
 0.00009120000,-2.48000,0.04000
 0.00009160000,-2.48000,0.04000
 0.00009200000,-2.48000,0.04000
 0.00009240000,-2.48000,0.00
 0.00009280000,-2.48000,0.04000
 0.00009320000,-2.48000,0.00
 0.00009360000,-2.48000,0.04000
 0.00009400000,-2.48000,0.04000
 0.00009440000,-2.52000,0.04000
 0.00009480000,-2.48000,0.04000
 0.00009520000,-2.52000,0.12000
 0.00009560000,-2.48000,0.04000
 0.00009600000,-2.44000,0.04000
 0.00009640000,-2.52000,0.00
 0.00009680000,-2.52000,0.00
 0.00009720000,-2.48000,0.04000
 0.00009760000,-2.48000,0.04000
 0.00009800000,-2.48000,0.04000
 0.00009840000,-2.48000,0.04000
 0.00009880000,-2.52000,0.04000
 0.00009920000,-2.52000,0.08000
 0.00009960000,-2.48000,0.04000
 0.00010000000,-2.48000,0.08000
 0.00010040000,-2.48000,0.00
 0.00010080000,-2.48000,0.04000
 0.00010120000,-2.48000,0.04000
 0.00010160000,-2.48000,0.04000
 0.00010200000,-2.52000,0.08000
 0.00010240000,-2.48000,0.00
 0.00010280000,-2.48000,0.04000
 0.00010320000,-2.44000,0.08000
 0.00010360000,-2.48000,0.04000
 0.00010400000,-2.48000,0.04000
 0.00010440000,-2.48000,0.08000
 0.00010480000,-2.48000,0.08000
 0.00010520000,-2.48000,0.04000
 0.00010560000,-2.48000,0.04000
 0.00010600000,-2.48000,0.04000
 0.00010640000,-2.48000,0.04000
 0.00010680000,-2.48000,0.04000
 0.00010720000,-2.48000,0.04000
 0.00010760000,-2.48000,0.04000
 0.00010800000,-2.48000,0.04000
 0.00010840000,-2.48000,0.04000
 0.00010880000,-2.48000,0.04000
 0.00010920000,-2.48000,0.04000
 0.00010960000,-2.48000,0.04000
 0.00011000000,-2.48000,0.00
 0.00011040000,-2.48000,0.04000
 0.00011080000,-2.48000,0.08000
 0.00011120000,-2.48000,0.04000
 0.00011160000,-2.48000,0.04000
 0.00011200000,-2.48000,0.04000
 0.00011240000,-2.48000,0.00
 0.00011280000,-2.48000,0.04000
 0.00011320000,-2.48000,0.00
 0.00011360000,-2.48000,0.04000
 0.00011400000,-2.48000,0.08000
 0.00011440000,-2.44000,0.04000
 0.00011480000,-2.48000,0.08000
 0.00011520000,-2.52000,0.08000
 0.00011560000,-2.48000,0.08000
 0.00011600000,-2.48000,0.04000
 0.00011640000,-2.48000,0.04000
 0.00011680000,-2.48000,0.04000
 0.00011720000,-2.48000,0.04000
 0.00011760000,-2.52000,0.04000
 0.00011800000,-2.48000,0.08000
 0.00011840000,-2.48000,0.04000
 0.00011880000,-2.52000,0.08000
 0.00011920000,-2.48000,0.04000
 0.00011960000,-2.48000,0.08000
 0.00012000000,-2.48000,0.04000
 0.00012040000,-2.48000,0.00
 0.00012080000,-2.48000,0.04000
 0.00012120000,-2.48000,0.04000
 0.00012160000,-2.44000,0.04000
 0.00012200000,-2.48000,0.08000
 0.00012240000,-2.48000,0.04000
 0.00012280000,-2.48000,0.04000
 0.00012320000,-2.48000,0.08000
 0.00012360000,-2.48000,0.04000
 0.00012400000,-2.48000,0.04000
 0.00012440000,-2.52000,0.04000
 0.00012480000,-2.52000,0.04000
 0.00012520000,-2.48000,0.04000
 0.00012560000,-2.48000,0.08000
 0.00012600000,-2.44000,0.08000
 0.00012640000,-2.52000,0.04000
 0.00012680000,-2.48000,0.04000
 0.00012720000,-2.48000,0.04000
 0.00012760000,-2.48000,0.04000
 0.00012800000,-2.44000,0.04000
 0.00012840000,-2.48000,0.04000
 0.00012880000,-2.44000,0.04000
 0.00012920000,-2.44000,0.04000
 0.00012960000,-2.52000,0.04000
 0.00013000000,-2.52000,0.04000
 0.00013040000,-2.48000,0.00
 0.00013080000,-2.48000,0.04000
 0.00013120000,-2.48000,0.00
 0.00013160000,-2.48000,0.04000
 0.00013200000,-2.48000,0.04000
 0.00013240000,-2.48000,0.04000
 0.00013280000,-2.48000,0.04000
 0.00013320000,-2.48000,0.00
 0.00013360000,-2.48000,0.04000
 0.00013400000,-2.48000,0.04000
 0.00013440000,-2.48000,0.08000
 0.00013480000,-2.48000,0.04000
 0.00013520000,-2.48000,0.04000
 0.00013560000,-2.44000,0.04000
 0.00013600000,-2.52000,0.00
 0.00013640000,-2.48000,0.04000
 0.00013680000,-2.48000,0.04000
 0.00013720000,-2.48000,0.04000
 0.00013760000,-2.48000,0.04000
 0.00013800000,-2.48000,0.08000
 0.00013840000,-2.48000,0.00
 0.00013880000,-2.48000,0.04000
 0.00013920000,-2.44000,0.08000
 0.00013960000,-2.52000,0.04000
 0.00014000000,-2.48000,0.00
 0.00014040000,-2.52000,0.04000
 0.00014080000,-2.44000,0.04000
 0.00014120000,-2.44000,0.04000
 0.00014160000,-2.48000,0.08000
 0.00014200000,-2.48000,0.04000
 0.00014240000,-2.48000,0.04000
 0.00014280000,-2.48000,0.04000
 0.00014320000,-2.48000,0.08000
 0.00014360000,-2.48000,0.04000
 0.00014400000,-2.48000,0.04000
 0.00014440000,-2.48000,0.04000
 0.00014480000,-2.48000,0.04000
 0.00014520000,-2.48000,0.04000
 0.00014560000,-2.52000,0.00
 0.00014600000,-2.48000,0.04000
 0.00014640000,-2.48000,0.08000
 0.00014680000,-2.48000,0.04000
 0.00014720000,-2.52000,0.04000
 0.00014760000,-2.48000,0.04000
 0.00014800000,-2.48000,0.00
 0.00014840000,-2.48000,0.04000
 0.00014880000,-2.44000,0.04000
 0.00014920000,-2.48000,0.04000
 0.00014960000,-2.48000,0.04000
 0.00015000000,-2.48000,0.08000
 0.00015040000,-2.48000,0.04000
 0.00015080000,-2.48000,0.04000
 0.00015120000,-2.48000,0.04000
 0.00015160000,-2.48000,0.04000
 0.00015200000,-2.48000,0.04000
 0.00015240000,-2.48000,0.00
 0.00015280000,-2.48000,0.08000
 0.00015320000,-2.48000,0.04000
 0.00015360000,-2.52000,0.04000
 0.00015400000,-2.48000,0.04000
 0.00015440000,-2.52000,0.04000
 0.00015480000,-2.48000,0.04000
 0.00015520000,-2.48000,0.04000
 0.00015560000,-2.48000,0.04000
 0.00015600000,-2.44000,0.04000
 0.00015640000,-2.48000,0.04000
 0.00015680000,-2.52000,0.04000
 0.00015720000,-2.48000,0.04000
 0.00015760000,-2.48000,0.04000
 0.00015800000,-2.48000,0.08000
 0.00015840000,-2.48000,0.04000
 0.00015880000,-2.48000,0.04000
 0.00015920000,-2.48000,0.04000
 0.00015960000,-2.48000,0.04000
 0.00016000000,-2.48000,0.04000
 0.00016040000,-2.48000,0.08000
 0.00016080000,-2.44000,0.04000
 0.00016120000,-2.48000,0.04000
 0.00016160000,-2.48000,0.08000
 0.00016200000,-2.44000,0.04000
 0.00016240000,-2.48000,0.04000
 0.00016280000,-2.52000,0.04000
 0.00016320000,-2.48000,0.04000
 0.00016360000,-2.44000,0.04000
 0.00016400000,-2.48000,0.04000
 0.00016440000,-2.48000,0.04000
 0.00016480000,-2.48000,0.04000
 0.00016520000,-2.48000,0.04000
 0.00016560000,-2.48000,0.08000
 0.00016600000,-2.48000,0.04000
 0.00016640000,-2.52000,0.04000
 0.00016680000,-2.48000,0.00
 0.00016720000,-2.48000,0.04000
 0.00016760000,-2.48000,0.04000
 0.00016800000,-2.48000,0.04000
 0.00016840000,-2.48000,0.04000
 0.00016880000,-2.44000,0.04000
 0.00016920000,-2.52000,0.04000
 0.00016960000,-2.48000,0.04000
 0.00017000000,-2.48000,0.04000
 0.00017040000,-2.52000,0.04000
 0.00017080000,-2.48000,0.00
 0.00017120000,-2.52000,0.04000
 0.00017160000,-2.48000,0.04000
 0.00017200000,-2.48000,0.04000
 0.00017240000,-2.48000,0.04000
 0.00017280000,-2.52000,0.00
 0.00017320000,-2.44000,0.04000
 0.00017360000,-2.48000,0.04000
 0.00017400000,-2.44000,0.04000
 0.00017440000,-2.48000,0.04000
 0.00017480000,-2.48000,0.08000
 0.00017520000,-2.52000,0.04000
 0.00017560000,-2.48000,0.04000
 0.00017600000,-2.48000,0.04000
 0.00017640000,-2.48000,0.00
 0.00017680000,-2.48000,0.00
 0.00017720000,-2.48000,0.04000
 0.00017760000,-2.48000,0.00
 0.00017800000,-2.52000,0.04000
 0.00017840000,-2.52000,0.08000
 0.00017880000,-2.48000,0.08000
 0.00017920000,-2.48000,0.04000
 0.00017960000,-2.48000,0.04000
 0.00018000000,-2.48000,0.08000
 0.00018040000,-2.48000,0.00
 0.00018080000,-2.48000,0.04000
 0.00018120000,-2.48000,0.08000
 0.00018160000,-2.48000,0.08000
 0.00018200000,-2.44000,0.08000
 0.00018240000,-2.48000,0.04000
 0.00018280000,-2.44000,0.04000
 0.00018320000,-2.48000,0.08000
 0.00018360000,-2.48000,0.04000
 0.00018400000,-2.44000,0.04000
 0.00018440000,-2.48000,0.08000
 0.00018480000,-2.48000,0.04000
 0.00018520000,-2.52000,0.04000
 0.00018560000,-2.44000,0.08000
 0.00018600000,-2.52000,0.00
 0.00018640000,-2.52000,0.04000
 0.00018680000,-2.48000,0.00
 0.00018720000,-2.48000,0.04000
 0.00018760000,-2.48000,0.04000
 0.00018800000,-2.48000,0.08000
 0.00018840000,-2.48000,0.04000
 0.00018880000,-2.48000,0.04000
 0.00018920000,-2.48000,0.04000
 0.00018960000,-2.44000,0.04000
 0.00019000000,-2.48000,0.12000
 0.00019040000,-2.48000,0.04000
 0.00019080000,-2.52000,0.04000
 0.00019120000,-2.48000,0.04000
 0.00019160000,-2.44000,0.08000
 0.00019200000,-2.48000,0.08000
 0.00019240000,-2.48000,0.04000
 0.00019280000,-2.52000,0.04000
 0.00019320000,-2.48000,0.04000
 0.00019360000,-2.48000,0.08000
 0.00019400000,-2.48000,0.04000
 0.00019440000,-2.44000,0.08000
 0.00019480000,-2.48000,0.04000
 0.00019520000,-2.48000,0.04000
 0.00019560000,-2.48000,0.12000
 0.00019600000,-2.48000,0.04000
 0.00019640000,-2.44000,0.04000
 0.00019680000,-2.48000,0.08000
 0.00019720000,-2.44000,0.08000
 0.00019760000,-2.48000,0.04000
 0.00019800000,-2.48000,0.04000
 0.00019840000,-2.48000,0.08000
 0.00019880000,-2.52000,0.04000
 0.00019920000,-2.48000,0.04000
 0.00019960000,-2.48000,0.08000
 0.00020000000,-2.48000,0.04000
 0.00020040000,-2.48000,0.00
 0.00020080000,-2.52000,0.04000
 0.00020120000,-2.48000,0.04000
 0.00020160000,-2.48000,0.04000
 0.00020200000,-2.52000,0.04000
 0.00020240000,-2.48000,0.08000
 0.00020280000,-2.52000,0.00
 0.00020320000,-2.48000,0.04000
 0.00020360000,-2.52000,0.04000
 0.00020400000,-2.48000,0.04000
 0.00020440000,-2.48000,0.04000
 0.00020480000,-2.48000,0.04000
 0.00020520000,-2.48000,0.08000
 0.00020560000,-2.48000,0.08000
 0.00020600000,-2.48000,0.04000
 0.00020640000,-2.48000,0.08000
 0.00020680000,-2.48000,0.04000
 0.00020720000,-2.48000,0.04000
 0.00020760000,-2.48000,0.00
 0.00020800000,-2.48000,0.04000
 0.00020840000,-2.48000,0.04000
 0.00020880000,-2.48000,0.08000
 0.00020920000,-2.52000,0.04000
 0.00020960000,-2.52000,0.08000
 0.00021000000,-2.52000,0.04000
 0.00021040000,-2.52000,0.04000
 0.00021080000,-2.48000,0.00
 0.00021120000,-2.44000,0.08000
 0.00021160000,-2.52000,0.04000
 0.00021200000,-2.48000,0.04000
 0.00021240000,-2.48000,0.08000
 0.00021280000,-2.48000,0.04000
 0.00021320000,-2.44000,0.08000
 0.00021360000,-2.48000,0.04000
 0.00021400000,-2.48000,0.04000
 0.00021440000,-2.48000,0.04000
 0.00021480000,-2.48000,0.00
 0.00021520000,-2.48000,0.08000
 0.00021560000,-2.48000,0.00
 0.00021600000,-2.44000,0.08000
 0.00021640000,-2.48000,0.00
 0.00021680000,-2.48000,0.04000
 0.00021720000,-2.48000,0.08000
 0.00021760000,-2.48000,0.04000
 0.00021800000,-2.48000,0.04000
 0.00021840000,-2.48000,0.04000
 0.00021880000,-2.48000,0.04000
 0.00021920000,-2.48000,0.04000
 0.00021960000,-2.48000,0.04000
 0.00022000000,-2.48000,0.08000
 0.00022040000,-2.48000,0.00
 0.00022080000,-2.48000,0.00
 0.00022120000,-2.52000,0.08000
 0.00022160000,-2.52000,0.00
 0.00022200000,-2.52000,0.04000
 0.00022240000,-2.52000,0.08000
 0.00022280000,-2.48000,0.04000
 0.00022320000,-2.48000,0.04000
 0.00022360000,-2.52000,0.04000
 0.00022400000,-2.48000,0.08000
 0.00022440000,-2.48000,0.08000
 0.00022480000,-2.48000,0.04000
 0.00022520000,-2.48000,0.04000
 0.00022560000,-2.48000,0.12000
 0.00022600000,-2.48000,0.08000
 0.00022640000,-2.52000,0.04000
 0.00022680000,-2.48000,0.04000
 0.00022720000,-2.48000,0.04000
 0.00022760000,-2.48000,0.08000
 0.00022800000,-2.48000,0.04000
 0.00022840000,-2.48000,0.04000
 0.00022880000,-2.52000,0.04000
 0.00022920000,-2.48000,0.08000
 0.00022960000,-2.44000,0.08000
 0.00023000000,-2.44000,0.04000
 0.00023040000,-2.44000,0.04000
 0.00023080000,-2.48000,0.04000
 0.00023120000,-2.44000,0.08000
 0.00023160000,-2.48000,0.04000
 0.00023200000,-2.48000,0.04000
 0.00023240000,-2.48000,0.04000
 0.00023280000,-2.48000,0.04000
 0.00023320000,-2.48000,0.04000
 0.00023360000,-2.48000,0.04000
 0.00023400000,-2.48000,0.00
 0.00023440000,-2.48000,0.04000
 0.00023480000,-2.48000,0.04000
 0.00023520000,-2.52000,0.04000
 0.00023560000,-2.44000,0.04000
 0.00023600000,-2.48000,0.04000
 0.00023640000,-2.48000,0.08000
 0.00023680000,-2.52000,0.04000
 0.00023720000,-2.48000,0.08000
 0.00023760000,-2.48000,0.04000
 0.00023800000,-2.48000,0.08000
 0.00023840000,-2.48000,0.04000
 0.00023880000,-2.44000,0.04000
 0.00023920000,-2.48000,0.04000
 0.00023960000,-2.48000,0.08000
 0.00024000000,-2.48000,0.04000
 0.00024040000,-2.48000,0.04000
 0.00024080000,-2.48000,0.04000
 0.00024120000,-2.48000,0.08000
 0.00024160000,-2.52000,0.04000
 0.00024200000,-2.44000,0.04000
 0.00024240000,-2.48000,0.12000
 0.00024280000,-2.48000,0.08000
 0.00024320000,-2.44000,0.04000
 0.00024360000,-2.48000,0.04000
 0.00024400000,-2.48000,0.08000
 0.00024440000,-2.48000,0.08000
 0.00024480000,-2.48000,0.04000
 0.00024520000,-2.48000,0.04000
 0.00024560000,-2.48000,0.04000
 0.00024600000,-2.48000,0.04000
 0.00024640000,-2.48000,0.00
 0.00024680000,-2.48000,0.04000
 0.00024720000,-2.48000,0.00
 0.00024760000,-2.48000,0.04000
 0.00024800000,-2.52000,0.08000
 0.00024840000,-2.48000,0.04000
 0.00024880000,-2.44000,0.08000
 0.00024920000,-2.52000,0.04000
 0.00024960000,-2.48000,0.04000
 0.00025000000,-2.48000,0.04000
 0.00025040000,-2.52000,0.04000
 0.00025080000,-2.48000,0.08000
 0.00025120000,-2.48000,0.04000
 0.00025160000,-2.48000,0.08000
 0.00025200000,-2.48000,0.04000
 0.00025240000,-2.48000,0.12000
 0.00025280000,-2.48000,0.00
 0.00025320000,-2.48000,0.04000
 0.00025360000,-2.52000,0.00
 0.00025400000,-2.48000,0.04000
 0.00025440000,-2.48000,0.08000
 0.00025480000,-2.48000,0.04000
 0.00025520000,-2.48000,0.12000
 0.00025560000,-2.52000,0.04000
 0.00025600000,-2.48000,0.08000
 0.00025640000,-2.48000,0.00
 0.00025680000,-2.48000,0.04000
 0.00025720000,-2.48000,0.00
 0.00025760000,-2.52000,0.00
 0.00025800000,-2.48000,0.04000
 0.00025840000,-2.48000,0.08000
 0.00025880000,-2.48000,0.08000
 0.00025920000,-2.48000,0.04000
 0.00025960000,-2.48000,0.08000
 0.00026000000,-2.48000,0.08000
 0.00026040000,-2.52000,0.04000
 0.00026080000,-2.48000,0.08000
 0.00026120000,-2.48000,0.00
 0.00026160000,-2.48000,0.04000
 0.00026200000,-2.48000,0.04000
 0.00026240000,-2.48000,0.04000
 0.00026280000,-2.48000,0.00
 0.00026320000,-2.48000,0.08000
 0.00026360000,-2.44000,0.04000
 0.00026400000,-2.48000,0.04000
 0.00026440000,-2.48000,0.08000
 0.00026480000,-2.52000,0.04000
 0.00026520000,-2.44000,0.08000
 0.00026560000,-2.48000,0.08000
 0.00026600000,-2.48000,0.08000
 0.00026640000,-2.52000,0.04000
 0.00026680000,-2.48000,0.04000
 0.00026720000,-2.52000,0.08000
 0.00026760000,-2.48000,0.08000
 0.00026800000,-2.52000,0.08000
 0.00026840000,-2.48000,0.04000
 0.00026880000,-2.52000,0.04000
 0.00026920000,-2.48000,0.08000
 0.00026960000,-2.48000,0.04000
 0.00027000000,-2.48000,0.04000
 0.00027040000,-2.52000,0.00
 0.00027080000,-2.44000,0.08000
 0.00027120000,-2.48000,0.04000
 0.00027160000,-2.48000,0.00
 0.00027200000,-2.48000,0.08000
 0.00027240000,-2.48000,0.04000
 0.00027280000,-2.52000,0.08000
 0.00027320000,-2.52000,0.04000
 0.00027360000,-2.48000,0.04000
 0.00027400000,-2.48000,0.04000
 0.00027440000,-2.48000,0.04000
 0.00027480000,-2.48000,0.08000
 0.00027520000,-2.48000,0.04000
 0.00027560000,-2.48000,0.08000
 0.00027600000,-2.44000,0.12000
 0.00027640000,-2.48000,0.04000
 0.00027680000,-2.44000,0.04000
 0.00027720000,-2.48000,0.08000
 0.00027760000,-2.48000,0.08000
 0.00027800000,-2.48000,0.04000
 0.00027840000,-2.48000,0.04000
 0.00027880000,-2.48000,0.04000
 0.00027920000,-2.48000,0.08000
 0.00027960000,-2.48000,0.08000
 0.00028000000,-2.44000,0.08000
 0.00028040000,-2.48000,0.12000
 0.00028080000,-2.48000,0.04000
 0.00028120000,-2.44000,0.04000
 0.00028160000,-2.48000,0.04000
 0.00028200000,-2.48000,0.04000
 0.00028240000,-2.52000,0.04000
 0.00028280000,-2.48000,0.08000
 0.00028320000,-2.48000,0.04000
 0.00028360000,-2.48000,0.04000
 0.00028400000,-2.48000,0.00
 0.00028440000,-2.48000,0.08000
 0.00028480000,-2.48000,0.04000
 0.00028520000,-2.44000,0.04000
 0.00028560000,-2.48000,0.04000
 0.00028600000,-2.48000,0.04000
 0.00028640000,-2.48000,0.00
