3,33
3,34
3,35
3,35
3,36
2,79
2,45
2,27
2,15
2,06
1,99
1,93
1,88
1,83
1,79
1,75
1,72
1,69
1,64
1,61
1,59
1,56
1,54
1,52
1,49
1,47
1,45
1,43
1,41
1,38
1,36
1,39
1,31
1,29
1,27
1,26
1,24
1,22
1,20
1,18
1,17
1,15
1,13
1,12
1,10
1,08
1,06
1,05
1,03
1,02
1,00
0,99
0,97
0,96
0,95
0,93
0,92
0,90
0,88
0,88
0,86
0,84
0,83
0,81
0,80
0,79
0,78
0,76
0,75
0,74
0,73
0,72
0,70
0,68
0,67
0,66
0,65
0,64
0,63
0,61
0,60
0,58
0,57
0,56
0,55
0,51
0,50
0,49
0,48
0,47
0,46
0,45
0,44
0,43
0,42
0,41
0,39
0,38
0,37
0,36
0,35
0,34
0,33
0,32
0,31
0,30
0,29
0,28
0,26
0,25
0,24
0,22
0,21
0,20
0,18
0,16
0,14
0,12
0,12
0,11
0,10
0,10
0,10
0,09
0,09
0,08
0,08
0,07
0,07
0,07
0,07
0,06
0,06
0,06
0,06
0,05
0,05
0,05
0,04
0,04
0,04
0,04
0,04
0,06
0,43
0,82
1,20
1,48
1,74
2,09
2,28
2,37
2,26
2,25
2,35
2,32
2,34
2,37
2,40
2,44
2,47
2,51
2,53
2,55
2,58
2,61
2,65
2,67
2,70
2,73
2,75
2,77
2,78
2,80
2,83
2,84
2,85
2,88
2,88
2,88
2,93
2,94
2,97
2,98
3,01
3,03
3,04
3,07
3,10
3,11
3,13
3,14
3,15
3,17
3,16
2,59
2,25
2,07
1,95
1,86
1,79
1,70
1,66
1,62
1,58
1,55
1,52
1,49
1,46
1,43
1,41
1,39
1,36
1,34
1,32
1,29
1,27
1,25
1,23
1,21
1,19
1,18
1,16
1,14
1,12
1,10
1,09
1,08
1,05
1,03
1,02
1,00
0,99
0,97
0,96
0,94
0,93
0,92
0,90
0,89
0,87
0,86
0,84
0,83
0,82
0,81
0,79
0,78
0,77
0,76
0,74
0,73
0,72
0,71
0,70
0,68
0,67
0,66
0,64
0,63
0,62
0,61
0,60
0,59
0,58
0,57
0,96
1,41
1,76
1,96
2,09
2,16
1,28
2,31
2,37
2,42
2,48
2,52
2,55
2,58
2,60
2,63
2,65
2,68
2,71
2,73
2,76
2,76
2,78
2,80
2,82
2,85
2,87
2,88
2,91
2,93
2,95
2,96
2,97
2,98
3,00
3,02
3,04
3,05
